date,pm25,pm10,o3,no2,so2,co,Ville,Continent,AQI,Catégorie AQI
2022-04-06,115.0,104.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-07,126.0,77.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-08,105.0,87.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-09,116.0,29.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-10,45.0,38.0,37.59840954274354,23.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-04-11,58.0,25.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-12,47.0,16.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-04-13,24.0,20.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-04-14,32.0,29.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-04-15,42.0,34.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-04-16,50.0,26.0,37.59840954274354,26.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-04-17,51.0,33.0,37.59840954274354,27.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-04-18,48.0,74.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-19,95.0,63.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-20,78.0,34.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-21,42.0,18.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-04-22,35.0,29.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-04-23,48.0,47.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-04-24,63.0,523.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-25,218.0,207.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,300,Très nocif
2022-04-26,125.0,70.0,37.59840954274354,29.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-27,79.0,65.0,37.59840954274354,61.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-28,75.0,43.0,37.59840954274354,37.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-29,52.0,129.0,37.59840954274354,26.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-04-30,124.0,110.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-05-01,104.0,42.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-05-02,63.0,32.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-05-03,54.0,81.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-05-04,97.0,50.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-05-05,68.0,19.0,37.59840954274354,1.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-05-06,33.0,18.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-07,27.0,13.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-08,28.0,19.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-09,36.0,27.0,37.59840954274354,21.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-10,42.0,21.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-11,34.0,25.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-12,39.0,33.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-13,53.0,33.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-14,54.0,56.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-05-15,73.0,65.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-05-16,67.0,26.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-05-17,44.0,26.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-18,45.0,33.0,37.59840954274354,21.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-19,72.0,36.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-05-20,62.0,22.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-05-21,42.0,23.0,37.59840954274354,20.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-22,40.0,37.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-23,41.0,26.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-24,39.0,19.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-25,34.0,26.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-26,47.0,30.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-27,49.0,28.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-28,51.0,30.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-29,54.0,36.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-30,52.0,37.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-05-31,52.0,31.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-01,53.0,41.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-02,57.0,25.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-06-03,41.0,34.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-04,65.0,29.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-06-05,60.0,22.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-06-06,46.0,31.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-07,57.0,32.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-06-08,65.0,30.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-06-09,53.0,30.0,37.59840954274354,27.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-10,46.0,35.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-11,54.0,23.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-12,51.0,30.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-13,42.0,16.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-14,26.0,14.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-15,25.0,19.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-16,40.0,32.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-17,52.0,23.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-18,51.0,21.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-19,52.0,23.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-20,40.0,22.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-21,41.0,22.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-22,46.0,35.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-23,47.0,28.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-24,53.0,26.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-25,65.0,27.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-06-26,56.0,16.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-06-27,33.0,22.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-28,47.0,31.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-29,55.0,22.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-06-30,43.0,19.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-07-01,31.0,18.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-04,40.0,17.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-05,37.0,28.0,37.59840954274354,21.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-06,51.0,30.0,37.59840954274354,29.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-07,43.0,32.0,37.59840954274354,40.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-08,57.0,20.0,37.59840954274354,26.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-01-09,41.0,35.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-10,43.0,53.0,37.59840954274354,22.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-11,58.0,56.0,37.59840954274354,40.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-01-12,66.0,43.0,37.59840954274354,39.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-01-13,55.0,52.0,37.59840954274354,20.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-14,58.0,4.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-01-15,28.0,8.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-16,19.0,10.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-17,34.0,19.0,37.59840954274354,27.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-18,40.0,29.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-19,48.0,10.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-20,33.0,12.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-21,28.0,15.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-22,38.0,18.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-23,58.0,19.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-01-24,40.0,10.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-25,30.0,11.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-26,20.0,16.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-27,31.0,7.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-28,31.0,9.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-29,31.0,17.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-30,42.0,22.0,37.59840954274354,27.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-31,38.0,36.0,37.59840954274354,26.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-01,52.0,22.0,37.59840954274354,21.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-02,41.0,30.0,37.59840954274354,33.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-03,43.0,35.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-04,48.0,152.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,300,Très nocif
2022-02-05,134.0,8.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-02-06,30.0,21.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-07,34.0,30.0,37.59840954274354,26.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-08,45.0,41.0,37.59840954274354,45.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-09,61.0,33.0,37.59840954274354,28.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-02-10,44.0,9.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-11,31.0,13.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-12,32.0,19.0,37.59840954274354,23.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-13,48.0,28.0,37.59840954274354,24.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-14,51.0,16.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-15,35.0,21.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-16,40.0,25.0,37.59840954274354,20.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-17,53.0,28.0,37.59840954274354,36.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-18,59.0,36.02644003777148,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-02-21,58.0,36.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-02-22,61.0,53.0,37.59840954274354,35.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-02-23,71.0,41.0,37.59840954274354,44.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-02-24,59.0,32.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-02-25,53.0,27.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-26,34.0,10.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-27,26.0,21.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-28,44.0,27.0,37.59840954274354,21.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-01,51.0,40.0,37.59840954274354,30.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-02,51.0,39.0,37.59840954274354,31.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-03,59.0,35.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-03-04,41.0,16.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-05,36.0,14.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-06,31.0,119.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-03-07,102.0,84.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-03-08,94.0,35.0,37.59840954274354,22.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-03-09,50.0,30.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-10,52.0,71.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2022-03-11,31.0,10.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-12,26.0,6.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-13,18.0,11.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-14,40.0,14.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-15,26.0,10.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-16,26.0,14.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-17,29.0,16.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-18,33.0,12.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-19,25.0,14.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-20,35.0,17.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-21,34.0,18.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-22,39.0,19.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-23,43.0,18.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-24,41.0,16.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-25,17.0,36.02644003777148,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-29,48.0,36.02644003777148,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-04-01,76.0,48.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-02,72.0,34.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-03,69.0,25.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-04,57.0,33.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-05,56.0,28.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-06,52.0,24.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-07,42.0,35.0,37.59840954274354,26.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-08,49.0,64.0,37.59840954274354,20.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-09,79.0,38.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-10,62.0,41.0,37.59840954274354,24.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-11,63.0,52.0,37.59840954274354,43.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-12,69.0,47.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-13,63.0,35.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-14,50.0,57.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-15,69.0,41.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-16,53.0,24.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-17,33.0,40.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-18,42.0,18.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-19,25.0,15.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-20,28.0,20.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-21,43.0,24.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-22,48.0,22.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-23,39.0,16.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-24,36.0,22.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-25,39.0,32.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-26,48.0,27.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-27,52.0,43.0,37.59840954274354,29.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-28,61.0,52.0,37.59840954274354,36.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-29,79.0,55.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-30,80.0,49.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-10-31,75.0,52.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-01,71.0,62.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-02,77.0,43.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-03,57.0,22.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-04,42.0,24.0,37.59840954274354,24.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-05,44.0,23.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-06,42.0,24.0,37.59840954274354,22.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-07,42.0,34.0,37.59840954274354,34.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-08,53.0,40.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-09,52.0,48.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-10,53.0,48.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-11,52.0,32.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-12,51.0,57.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-13,70.0,265.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,400,Très nocif
2021-11-14,123.0,199.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,300,Très nocif
2021-11-15,146.0,65.0,37.59840954274354,29.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-16,91.0,69.0,37.59840954274354,43.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-17,97.0,60.0,37.59840954274354,23.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-18,86.0,53.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-19,87.0,19.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-20,63.0,10.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-21,29.0,26.0,37.59840954274354,21.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-22,40.0,35.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-23,53.0,37.0,37.59840954274354,32.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-24,47.0,38.0,37.59840954274354,35.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-25,57.0,44.0,37.59840954274354,36.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-26,64.0,28.0,37.59840954274354,27.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-27,51.0,31.0,37.59840954274354,27.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-28,52.0,51.0,37.59840954274354,41.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-11-29,62.0,61.0,37.59840954274354,26.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-11-30,83.0,48.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-01,59.0,30.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-02,39.0,19.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-03,26.0,25.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-04,35.0,27.0,37.59840954274354,23.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-05,39.0,55.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-06,58.0,77.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-07,78.0,66.0,37.59840954274354,33.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-08,67.0,331.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,400,Très nocif
2021-12-09,142.0,139.0,37.59840954274354,23.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-10,131.0,67.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-11,62.0,95.0,37.59840954274354,22.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-12,95.0,97.0,37.59840954274354,26.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-13,105.0,78.0,37.59840954274354,36.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-14,95.0,71.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-15,80.0,20.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-16,30.0,23.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-17,34.0,12.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-18,30.0,13.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-19,26.0,34.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-20,38.0,36.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-21,33.0,36.02644003777148,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-22,34.0,508.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-23,35.0,13.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-24,29.0,16.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-25,29.0,17.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-26,44.0,29.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-27,44.0,38.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-28,53.0,46.0,37.59840954274354,32.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-12-29,63.0,39.0,37.59840954274354,35.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-30,64.0,23.0,37.59840954274354,21.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-12-31,44.0,31.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-01,55.0,29.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-02,53.0,38.0,37.59840954274354,20.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-01-03,57.0,15.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,200,Nocif
